ID,text,label
K5LL4ZL,malla lokza hhh,0
YUXBX8G,ja3foure ya ma3lime rabi em3k w waf9ik enta ensne ra3n bravo,1
8AYE7PO,كافون كي عصام جمعة بهيم و ماشية معاه,0
ICI2LZR,mala jboura fa lbled l3ib mechou fik   pfffffffffffffff,0
ZCRQ26Q,مسلسل لوبن هذا ما نتفرجش فيه,0
DBUL9VG,مسلسل قوي,1
047F40Y,محلاها يعجبني تمثيلها نحبها برشا,1
KUMW5XU,Bravo naji jaloul bravo,1
XAWLZ3C,ممسطك انت و نوفل و اصحابك الي معاكم الكل في الحصة . اخطى مبروكة و مباركة و الباقي الشكاره و البحر .,0
GB21QOA,3sal denya e5dem 3la rou7k w rabi m3ak,1
BZVOUPN,A7la kafon,1
Q2GGX38,7asbi Allah wa ne3ma elwakil,0
1GFOORX,"برافووو طلع أرجل من برشا ""كﻻب""",1
K9O7Z94,صوتها حلو أتمنى لها النجاح :-*,1
DIDFZJ8,Na7iwhhh,0
SIVFI42,Wlh laye7chmou,0
IOGG5HU,Ka3eba le,0
YUINFET,انا نحبك جعفر,1
MV6WT7A,Maaaaset 5iiiiih,0
YBNI1YS,waw ma7la sotha,1
QISDQXD,محلاها ومحلا صوتها تعجبني,1
JMP945X,Masiit 3al a5ir,0
3G1ZSBK,برشا تسوميم,0
PXHBZFO,قناة العار و الشواذ,0
HWTGXBA,كمشة كلاب,0
ASR3XKH,ماسط لاسط,0
5I99MUC,Hey le9a7b jet,0
GECENEY,Mahlek mariem tbarkallah 3alik,1
VA2DGDT,maaaaaaaaaaaasssat khamej massakh niveau bas haamel marka adwaaar t9af9if wil 9waada w hadek tab3o,0
GPK8LAB,برافو سامي,1
TJFUJBP,mouch blastou bsara7a damou rzin,0
QU57FXP,zbela,0
7NGP5S0,Se3a jawiste :D,1
NY93M4X,a3ssal ya baja3a al jamila,1
Z0B8S1R,مامسطها هالجلطة مخيب منظرهااااا,0
ZRW50IC,اني قابسي و ما نتشرفش بيه جرذ كيف هذا و ما يشرف حتى قابسي و ما يشرفش قابس يعمل في succès على حساب العباد يجبد في العجرودي تي منين تعرفه العجرودي راك عملت العار ليبيا تستنا فيك,0
B6U00KJ,Bravo sami fehri😊😊😊😊,1
LTC91H9,معلم صافي,1
MZ9DAZP,Bardli 3ala 9albi :v,1
2Z6NAAX,9oulelhem isakrou 9anet irhabiya zitouna,0
IW3T8LC,صطوفه يا معقد هم معلم راك,1
D3ZCE52,3aycha nakeerhek,0
XPHZUJR,Nour Chiba a7la fannen nchallah dima m'en 7asan ils a7san wrabbi m3ak yq a7la fannen,1
1Y3ZVJT,Malhet,0
S6TP5BE,nes  mleh  yodhor  wmitrobi  fi  klemou,1
HOCGBK4,"تي زح اوول مرة نشوف قرد لاباس لينات""",0
R8Y2WQT,حثالة المجتمع.... شكونك إنتي تحكي علي الأندلسي الطيور علي اشكالها تقع .....ونسيتي رجال الي ملقييا صدورها الكرتوش باش ملهط كيفك تمد وجها في Tv....,0
BWTXH4N,ne nakraha,0
SOEERW6,لحاس تفوه عليك ربي يهديكم علاه ترجعو فيه هذا ياخي مش  عطاه طريحة اش اسمو تافه ومريض  قالك حكى مع سيدو صخرر وسيدو بالحسن,0
5S88FBU,a3az mosalsil kolo dho7k,1
B6257GP,نحبها برشا,1
ZSQEHVA,ya latif mala chitana,0
J10G3P3,انا شاكة فيه يهودي اللطف,0
PRM56L2,Bravooo badar,1
BSDVV4R,ما احلي صوتها ايضا اتقنت دورها كما ينبغي وتقمست الدور بشكل مبدع مسلسل يعالج ما تقاسيه المراة شكرا سيد سامي علي طرحك لهذا الموضوع ما اقسي الحياة بالنسبة للمراة التي تواجه الدنيا وعلي عاتقها عايلة مسؤولة منها ميعرفها كتن الي امجربها,1
GTJP11L,حكايتها فارغة,0
90G8ZUZ,M9atel dho7ek,1
I64LRS9,Tfiiiiiih,0
QT0HL4K,بنات عفويين وصيودة  متمسكين بوالدهم ربي يباركلهم,1
WL9GWJO,"Fan de ce film, bravo 👏",1
WUW05GN,marouma ahsen wahda,1
A3YVUIF,الزبالة انظف منه,0
68SBYM3,"honnetement masta barcha meme trop fade, sa présence au feuilleton nsbti aziza n'a aucun sens ni valeur",0
GUT0HFQ,فكاهة و راب حاجة خارقة للعادة Bravo kafon ♥ ,1
JL6BU88,بالتوفيق والنجاح,1
LI665RU,ميزالت البركة يا شيخ تحيفة لبلاد داخلة في حيت و انتي تلعب معا k2rim   في براد. ..فايد 😯لا حول و لا قوة إلا بالله .وشوفو آش يحكي لعنة الله عليه يا شيخ عندك بناتك 😡عيب عليك و تفوه علي جابك,0
GSQL4PL,تجمعي ماسط,0
TJNGITE,Bravooooooo,1
YE16V54,امسط انسان على وجه البسيطة تجمعي تعيس ماعندوش اخلاق وزايد جايبينو,0
JZE1CY1,"rajel w sid erjel""",1
XVHI7AE,مسكينة تونس ملي ضهرو هالوجوه مشات ملاتساكر هلكونا صغيراتنا الله لتربحكم,0
LZXS0DG,أحلى جعفور...احلي تلقائية و احلي ضحكة ديما متميز و قريب للقلب 👍,1
AWXH9ER,نور شيبة #نحبك,1
HC8UBAG,Matfarajtech ema ken ltlafez ltounsia fi romdhan walet haka chay y7achem,0
R0HMV3Z,ahle jew m3e ja3fer,1
X65N0WY,روعة,1
YO3O451,bsara7a jaw fih,1
SX9ZUS3,Eni n7bha barcha w te3jbni barcha,1
2BI1Y0R,فن عفن ولسان طويل وتحيا دوبل كانو,0
23R4I6N,MAHLAHA  KIFECH JABTAHA,1
SGPCW11,مريض بمرض اسمه النهضة,0
NQJ4C8G,Ya3tik wahf ihizik,0
GO32KH7,حلوة,1
FRFHAQJ,حرا يمي,0
0HM3KG7,hadeka sid al rjel,1
86K26S8,chay y3mel il3ar,0
2BEINU3,Ta7an ou sa9et Ou mridh sifet 5ayba lkol fih ou akter haja tefah lfesed ou masa5 nrodouh haja Kbira f bled tfouh 3ala ha mandher,0
MZL9PAB,Sotha ybared 3al 9alb,1
WQBDHZ8,ya3tek kleb,0
QZNGXWP,Inti te3jebni m'en awel marra renek,1
E6FP102,jawek a7la jaw,1
OZ4EUGH,"m3allem sami fehri""",1
H08JCNR,7ram 3likom. 7okoma dalma,0
WEFCNDO,Bravooooooooo,1
LT4CUTP,تافها وقحة و جاهلة....... التزايد القبح وﻻت شهرى في تونس ............,0
BKOUV74,فنان,1
NK3BN5H,a7la amin,1
K5KUXT7,Ma5yebo,0
XWHN885,صوتك يشبه نهيق الحمار يا بغل بن علي,0
8CC9SLC,رخص,0
I1FJC89,الله يذلكم و يلعنكم يا اعلام العار و الفضايح,0
KIUCW9Y,mas9etha faza 5ayba 3mletha mathanet ela mafazdet 3la o5tha,0
AZUJ5LN,Mamstek w mathkel mleyektek,0
DBE9352,كافون شبيك كل مرة زيد تولي تافه.. آااه عطاك الوقت..,0
E2IMX79,taya7 sa3dek hanen,0
V6YLF0H,kil 3ada amin bil wahraaaa ;),1
3VFHNLI,أكبر لحاسة في تاريخ تونس هههههه,0
R3LTFNI,Nademni 3la enhar eli 7alet fih etlfaza yyyyyyya rabi saberna,0
KCYNT4N,عيب تقلو علي سي الطاهر هكا هههههه تي والله عيب ..,0
TIJ7SP7,tbarkallah alik walid w ala soutik w 3ala il 7al9 ili inti mnawir feha,1
WE15753,للاة النساء,1
O94RBQW,اقوة لقطة ايهبل,1
BX8572W,Hhhhh bravo,1
FGHBXIO,قيمته لا يعرفها إلا المساجين لا يستحق أن يشاهد,0
QDRPOCD,قحبة,0
I5SJ90C,في قناة الحوار التونسي ثمة برنامج و حوار و كذا.. ايا طلعوا علاش ؟ عالبطالة ؟ لا.. على الوضع الاقتصادي المزري ؟ لا.. على الفقر ؟ لا..على الفساد ؟ لا..على الثروات المنهوبة ؟ لا.. امالا علاش ؟ عالمثلية الجنسية سيدي خويا...اي نعم وفات مشاكل تونس الكل و قعدولنا كان المثليين نحكو عليهم.. لا و قالك غدوة زادة برنامج اخر على نفس الموضوع في نفس القناة !! يلعن مذهب بوكم الكلب راكم عملتو الريحة ياا سبب نكبتنا.. #اعلام_العار,0
50U7FZU,ثعلوب =D,0
XTDOXWV,رجل جليل بصراحة ..ولو ابتعد على النهضة لكان أفضل,1
C6DZKO7,Yesser masset,1
EE9IZPI,بيه الزردي كل شويه تهبط في سوريه  مش لازم توارينه كتفك شيب و عيب,0
49RAW6G,قلة حياء و قلة تربية و عمري ما ريت وقاحة لهدرجة هاذي لا عاد حشمة لا أخلاق لا دين و لا ملة العيب في القناة اللي ستقبلتهم ناس كيف هكة معندهم الحق حتي بش يعيشو في تونس,0
7QTEV4H,to9tel.,1
856G14O,يعععععع ملا مساطة هابطه منو كان مشيت خدمة فالفلاحة خيرلك تو تتعلم الرجولية,0
J50QS9B,عالميييي,1
21P4S2I,l'em3alem obhorna,1
4GLI7Y5,ديما الخمج والسكر في مسلسلات التونسيه,0
FHWWV2A,وهرة و زين و تربية و زيييد فوق من هذا صويت <3 واصل تبارك الله علييييك,1
XAGA6JF,Bravo walid :D,1
WYBL10J,Bsara7a wa7dou Karim el gharbi,1
T5Z719J,3aslaa,1
4WBKUL0,Masta,0
UVK8OMK,اكبر طحان ومنافق وكلب و لحاس انت يا سويسي,0
2URNHHW,عيب عليكم مخليتولناش بلطي يحكي,0
CME0K43,تحية لناجي جلولي حقو القضاء يأخذ مجراه تجاه السيد أحمد الرحموني كان يظهرو برشا كيفو الارهاب يصبح يشطح في تونس .قالو التعذيب ما ايجيش تي مع الناس هاذم انعذبوهم واشويا فاهم,1
0EQK7KR,رجل محترم وأكد من خلال ذكره لبعض ايات قرآنية أنه مثقف,1
KRSE6A5,"قليل تربية و متشرفش تونس و كان في بالك تكبر على قاضي خاطرك وزير راك غالط. هو بضراعو ولى قاضي و تبرك الله عليه و انت بانتخبات مزورة وليت وزير و بحزب الكلو تلحيس و إنت تعرف يا وزير. اه يا بلادي موجة و تدعدى انشا الله و رب يجيب خير. 
Khorda
Ena matfarajtech mai na3rfo yeeesir irzin wmasit nawfil 5ir mafhemtech chya3mil ghadi moch blasto
هذا المهرج الابله الماسط جاي باش يسب النهضة فقط . قريت التعاليق الكل ولا واحد قال فيه كلمة باهية طلع مكروه بنسبة 100%
Teeefeh
Nawfil malla miboune w  manel 9ahba kbira
Ma3ijbitnich barcha
Bilhag nsibti la3ziza sna mastetha
Jabri ou mejee chay
سلعة زبالة وكاذب
حرام عليك ياسي سمير تستضيف هذا الشيء الذي اسمه مخلوف و هو متخلف و ليس مخلوف
اوفففف ممسطه ومثقل دمه الفرجة فيه ثواني توجع الراس
ناجي يا تكركيرة راك لحاس ميبون و محڨور اقعد لحس للحكومة القحبة اما راك كي الكلب باش يطيشوك على قريب
احمد الرحموني خوانجي متخفي مهمته تبييض الارهاب الاسلامي
kalab 7achakom
بروو الله يهلكم  كيما ناوين تهلكو عايلاتنا .شكون مازال يتفرج فيكم لاله لا يربحكم انشاء الله
ماسط لاسط :3
Mosalsel tefeh
Tfouh 3lik w3la lijebik
منافقين حتى النهضة باعت. رجالها.   يوم لا ينفع مال ولا بنون.     يا ويلكم. يا نهضاوية
انسانة تافهة برشة ..وممثلة شلاكة برشة في فيلم تاعب برشة وعاملة روحها ماتعرفش احمد الاندلسي مع انها هي النكرة ....غلط في الدخلة عزيزتى وفوت عليك الطرح ...هههههه
ya choumi
Yeeeeeeser fechel
ملا حالة تقول اماريكان مش بلاد مسلمين عيب عليكم  وحرام تروجوا في الفساد
massat wallah
بصراحة عيب من زوز مسؤلين
mamestou winou naoufel 5ala blastou
الكلب اشرف منك يا راس البصل
أعوذ بالله من الشيطان الر جيم
رجل تافه يحكي بعقلية تجاوزها الزمن
Tfouuuuuuuuuuuuuuuuuuuh

ربنا لا تأخذنا بما فعل السفهاء منا ....",0
SFB1I67,inseen tefahh la akther la a9al...!!:3,0
D94D2BD,محلاها ربي معاها,1
BLSOMB1,تبارك الله عليه الجزيري وهراني و أنيق,1
MKRS1PB,Bravo wlh bent bledi bravo bravo.incha allah mabrouk ..vraimment la3bet bien...ferchichiya w ra5e la,1
ZYLMVW9,Bsaraha Eni mati3jibnich :/ :/,0
2D0RUCZ,mridhhh,0
S0KQSYU,A7la siyessi,1
7B37GVG,الشيخ الرهدان,0
B9SNTH0,tafhiin....,0
ZQYTV56,عسولتين ربى يحفضكم,1
3HDT0UX,يا جبل مايهزك ريح والمعلم يقعد معلم,1
PKUIM6G,ماسط ماسط  ماسط,0
IFKLUVW,"Tfate9""",1
3FA5HUE,ربي ايوفقك,1
HJPR7RW,فنانة بڤد. ونقطة وأرجع لسطر,1
ECMVU1R,Rabi yehanik yesin abda3t w enchallah min 7asan li a7san(Badr) ya m3allllem,1
DYJYMS7,Bourjouliaaa baredli 3ala 9albi bklamou  bravo walid,1
JXNH6YI,عضو رزين و ماسط بربي ما عادش تجيبوه في التلفزة يقزززززززز ؛ ((,0
WQXCOCX,متواضع و محترم,1
1KBS2DH,rak maset rak laset,0
XE0AHMW,مسلسل ماسط لاسط .. ما عجبنيش,0
SQQPQWZ,كم انت منافق و رهدان يا شعب الخضراء. التوانسة الكل تتفرج فيه المسلسل و حتى الي ما يتفرجش فيه يسأل شنية صار و يجي ينبر و ينقد. شعب ليست له القدرة حتى على تحمل مسؤولية افعاله و اقواله. التونسي معروف عنه ان ما يضوي كان على البراني. المسلسلات و الافلام العربية و الاجنبية نراو فيها العجب و قمة قلة الحياء لكن هاك عادي و حلو و مقبول و رومانسي عند التونسي. و كيف يرى موقف جريء شوية في لقطة في مسلسل في بلادو تولي الطامة الكبرى. و الناس الكل تولي ملائكة و ائمة جوامع و يطيحو سب و شتم باقبح انواح الشتائم الي كيف و جوههم و تربيتهم في المخرج و المسلسل و الممثلين و يردوهم بيهم و عليهم و يزيدو و نقصو. قمة النميمة و العياذ بالله. شعب ضاربو النقص في روحو على كل المستويات. و ما زعام كان في بعضهم. هنيئا لك يا تونس بهذا الشعب.😠😠,0
EAUCPY1,Tayyara,1
CKA7XX4,bravooooo,1
KTXEZ8O,منافق,0
EIQ89NW,تافه كي عاتو...ماهوش متربي,0
GXY62U7,9telni btho7ek ma7leeeeh hhh :D,1
VQBFSVT,آمين قارة راك مااااااااسط برشة. . . تتضومر وتهرجet sur tous  تتفورخ. . . ما زلت بعيد على مستوى منشط,0
R6WM4AJ,Yesser motrobi,1
XLAPGLJ,برافو استاذ مقداد....نحن معك لتطهير الوسط الفنى من هالاشكال,1
LHV6H70,maset laset,0
AS3U0D1,Taaaaaaaaaayaaaaaaaara el7al9a ENA nadh7ek bedmou3,1
ISHGFUA,olfa ben romthan rond point mta3 ané9a w jamel w torbiya w fan yeser n7ebek w netmanelha koll najé7 <3,1
8D5IU4A,ما نعرفش علاه نحسها متخلفة عقليا,0
B5N132Z,برافو,1
2LVL58O,مسلسل طاير برافوا للي شارك فيه و اثر في المشهد باين المجهود و يعطيكم الصحة,1
40C60O4,Bravo  motrebi,1
XRFPZS8,ماصط لاصط القمار في شهر العبادة ربي يهدينا  عيب,0
N12QF0C,a3tak elwa9et ya ghafas hhhhh,0
ZSQV3U2,ربي يوفقو و الله برافو,1
KKC2JNE,Yezina mel bla bla bla mté3ou!,0
C46K2SJ,قناة الحوار التونسي الله لا تربحبكم واحد واحد...عملتولنا العار...يا طحانة...,0
TOU2BEZ,Bravoooo semi,1
NZSI8QQ,الإنسان هذا فاشل فنياً اعلاميا ومفهمتش شبيه الجهل يضحك في تونس! ',0
QG7C2HJ,لعنة الله عليكم يا جماعة النهضة ملا رخص فيكم توى الماسط توفيق يتقالو سي و يتسم ممثل و مثقف,0
8NOUIX6,maya akid!!!! nekrahaaaaaaaa!!!,0
H3Z5015,Malla dima ani9a,1
1HXK3B8,Klab,0
9L4DGS9,ya5ou fi faset mel facebook w y3awed fahom rak maset rak laset,0
25FANCJ,rak mast ..... rak last ..... afchel rapeur choftou f 7yety,0
ESBTGUR,ماسط لاسط 🙈,0
CETHUCV,Maset laset,0
RWR9QCM,يا توفيق  انّك  تكره تيار معيّن لا يعني أن  ترفض  التحاور مع الناس و الضيوف أنت هكذا تثبت ضعفك,0
WANVB3R,Yeser tetcha9nes ikbes rou7ek chwaya w5ayti,0
JQSCHIS,ahla sami,1
4KIWSAA,الله اكبر علي هالزين,1
MKCOTVD,"ما يجيي شيييييييي""",0
3ZVIBBE,BRAVO MR JALOUL,1
AR8006C,Fathila  =  balilaaaaa :p,0
4C1QVYV,إنتم أولاد حرام و ربي ينتقم منكم عاجلا غير آجل,0
0VOBXMM,3assoula,1
UTJ48F7,Malla miboun jebou amine,0
FGAXYEV,Mela fdhaey7  bleeed 9a7ba,0
IJVATMP,Ta3jebni barcha madam wejiha,1
FCMWXPJ,Maasta hia w enti w lmosalsel lkol,0
I1S82LD,M3alem bravo,1
244YL17,طول عماركم قفافين,0
C0OMPQV,Bou ziiiiiiiiiiiiiiiiiinek mmmmhhh bella :-* <3 <3,1
9SMJSX5,Rabbi m3ah,1
NE1PR9I,Te3jebni w ye3jebni tamthilha,1
T8W87QS,Ya3tiha saha,1
QDA3C09,mala karakozzz,0
6WPT9K9,فضايح تلفزات العار,0
2YNORJU,Ya3tikom sa7a yo9tol be tho7ek,1
FX88LK8,Mal manther pfffff,0
DJL7QYD,Mamstek w mamrguek 5iiiiit,0
IMZT57Y,😂😂😂😉😉😉😘😘😘,1
NXGVS11,bravo,1
MCQOWAP,3iiib mouch haka !!!!!!,0
L6G2RCM,mamseto !!!,0
F8QEIW9,Nhebha,1
WSSZUOO,3sal,1
ZY3MIH9,نور شيبة ... فنان ناجح بأتم معنى الكلمة ، وهرة و قد .. يا نور الله و أحد,1
62Q40OT,اعلام العار مسيبين مشاكل لبلاد و عامللين قاوق على كمشة همال يا مسخين,0
68GX35E,لطفي يمثل اكبر فكاهي تونسي ل2015 برافو واصل,1
Q2FFJ8A,يلعن بو الوقت. قرد امي جاهل حمار يحكي فن وقانون ودين....,0
P4CJGY6,موش بلاصتو بربي  بكفي من هذه الوجوه اللي خنقتونا بيها رجعولنا مايا خلي كلام الناس يرجع الى حيويته,0
BCYD4JF,انسان مثقف :),1
TU71VS9,ﻣﺎﺳﻂ..,0
PCM5D29,wahdek ya olfa bravoooooooooooooooooo,1
CTSKNRR,Le kalba mafrouth tesm7 o5tha.,0
GWW42N0,3ejbtnyyy mat5aylthechh hakkaaa nice smile you have ♡♡,1
KXKQCH2,masta,0
RKHAGHZ,نذل الانذال,0
E9CG6A3,mella kertha,0
7785L5L,mala chlaka,0
Z3SXGEF,أصل الثعلب في العينين والعينين في الدهن,0
HEUHIWS,Borjouliya yesir fort el ma5lou9 hedha. Ja3four y'a m3alim,1
L83NCEW,"جبالك الرواسي و لا عبدك الثقيل.. 
امصط مغني شافتوا وذني وسمعتوا عيني
مخيب جلغتك .زعام كان في تمقعير .
masta
OFFFFFFFFFFF malla 3ella
mla fday7
Hhhhh Hertha mradh w na3ref dweh Rabi y enfin ya mo9ded
ما تعجبنيش ...
حسان من الجزاير.لا تمثل المراة التونسية المسلمة.عاهرة بكل المقاييس
insibti la3ziza 3awdouh barcha marate pfffffffffffffffff fadina minou ma3adich fih gou ou zedet a3lih wejiha ouh  ouh ouh 9adechha masta lasta kamlite 3ala mramtou 5iiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiite mamistik
Wino ras ilbasla hhhhh
اعوذ بالله من الشيطان الرجيم حاشا خليقت ربي ثعلب ب أتم معنا الكلمت
تافه بالقوي
المثقفين الفاسدين اتفرجوا فيه وحدكم
Yaaaser maaaasta
راك ماسط راك لاسط راك عالحيط
برشاا طحيييين 😯😯😯😯
حلقة ما عجبتنيش حلقة فاشلة
حقهم سماووه ولاد القحبة
انسان مريض.
توفيق الغربي ترهدين و طحين ",0
T088UTW,M3alem,1
N7CY7DU,wjh louh,0
EXNRSPX,dhamer,1
H8UZY18,يا سي امير راك ماسط ماتضحكش جملا والله  :p,0
KPW68HN,قداش اعلام تونسي ردي وتافه ومؤسف ولمخل مقدمين بلحق معندهمش ثقافة جملة بلحق اعلام العار توة لمقدم برنامج هذا يقرن في صلاح مصباح بنور شيبة ليغني في لخطأ ويغني تحت لحيوط وفوق سطوحات لاي هو عمر نور شيبة عدها صلاح مصباح يعدل في لعود متاعو هو عمي علي وكلام تافه وضخمو اعلام يا حسارة دنيا وزمان لمعكوس يسكت لكنارو ويغني لخنفوس,0
ASZ9D2D,كي تبدا تغني بصراحة تفكرني بالزمن الجميل و العصفور ماليح متاع مسلسل الخطاب ع الباب,1
CX6JNLQ,Mamstoooooo howa wecharka emta3o,0
55ZR362,b1 ;;;;;;;;;; bravooooooooooooo,1
7M6QKWC,عملتو الريحة ...قناة الحوار التونسي أصبحت من الماضي,0
RI40M7Y,Bravo wasli,1
S6NCFNT,moumettel behi w eni ye3jebni w weld jam3ia wasel rabbi m3ak,1
CSBN5OG,معلم يا مقداد... ثفافة وضمار ولسان طويل في الحق ... ربي يحفظك ويعليك على من يعاديك,1
08R40MK,منافق وكيما قال كافون: منافقين قبي قبي,0
XJDN1QS,Kertha hhhh mouch  3adi,0
TKPKFU1,Mehlekom rien à dire,1
A33SOK2,موش بﻻسطو,0
DMQ3ROA,تي هو بيدوا موش متربي شو اك المنطق واك الحالة منافق وكذاب وسارق من فوق طمع في فاطمة بو ساحة يرحمها وسرقها وهي بين موت وحياة وجاي يحكي عل الاخلاق والتربية ملا شلاكة,0
OH63RKS,ماسط لاسط..عاد نوفل الفرطاس خير منو بااارشا,0
SALODLH,Bravo,1
6A8I6TN,تجار ومرتزقة الدين ، وكهان ودجالين آل سعود ومماليك الخليج ، ومنشطي قناة الخنزيرة وأخواتها ، ظهرت فضائحهم واضحة أمام العالم والأمة العربية والإسلامية ، العريفي أو بالأحرى إمام بلاط آل سعود ، فقد عقله وأصبح يهذي مزطول ، يجود كلام عادي مثل تجويد وقراءة القرآن الكريم ، ويقول هذه سورة التفاح ويقصد بها سورة المائدة،خيبك الله يا منحط ويا زنديق منافق عبد لأسيادك ونزواتك وشهواتك ، وكذلك القرضاوي من مخبر جاسوس لجهاز المخابرات المصري ، إلى إمام ومشعوذ يلهث وراء غرائزه الحيوانية ،إلي داعية وجاسوس لإسرائيل ومن يدفع أكثر، يفتي في كل شيء حرام حتى في قتل النفس التي حرم الله قتلها، فجامع الأزهر رغم أنه شيد من قبل الفاطميين على التقوى وحب الله وما أنزل على خاتم النبيين والمرسلين ،إلا أن الأجيال الأخيرة من خريجيه أصبحوا مرتزقة وتجار دين ، يحرضون المسلمين على قتل بعضهم البعض وتدمير أوطانهم بأيديهم ، والعمل على التفرقة بينهم ،والتشكيك في ما جاء به الدين الإسلامي ، وتحريف وتفسير القرآن الكريم على هواهم ،كما يريد الملوك والأمراء ، ليكرهوا الناس في الدين الإسلامي ، وما القاعدة وداعش وجبهة النصرة الإسرائيلية والجماعات الإرهابية ال...,0
9HTJ00N,"الحق في المخرج ميبون وعطاي ماشو في الممثلين.""",0
LTWT2L8,:O maset ki ..................,0
DJ2LB4Z,اقوى صوت ومن احلى الفنانات والمطربات في العالم العربي,1
B49GM2V,Ahla mounachite courage,1
E6ETC45,<3,1
I6X3PBD,Ma7lehom la5wet haka 😍  😍,1
FKBPJ9X,نحن نعشق الحوار التونسي,1
AZ4OAOP,زوووووووووووووووووووووعه,1
ZZBDEKZ,Mahleha Roubtek :),1
D37RE3M,Tfoooo klochrat,0
0U0Y54P,خدام,1
SWPOZGS,بروجل الراجل المناسب في المكان المناسب,1
2WHIXDZ,شريك الاٍرهاب,0
K1FBKK5,m3alem 3ejbetni kichad fiblaset amin hh ta3ref tnachet belgda 😁,1
N8S1Y0H,Mehich chrifa,0
07U0KZQ,Machalla allah allah iberik,1
3NCG6GW,لطفي العبدلي يعجبني ملي احنا صغار نتقابلو في دار الفنان منير لطيف في قرطاج و يعمللنا جو بالنكت والسكاتشات عندو موهبة وطموح وارادة والنجاح الي وصلو عادي جدا و انا فرحانة بيه برافو لطفي,1
R24JEZI,بصراحة عجبتني ليلة و خاصة في موظوع المثليين,1
SGVUHGI,معلم <3,1
1RY3UJ4,عشرة ملايين توب (top) زينك و كلامك و إنسانيتك .....,1
9ME10YY,3asoula te3jebni,1
7DZ2RUE,قلة تربية لا أكثر لا أقل,0
64XHQ9U,#جبري,0
2SM198X,masit lasit,0
5Q5JKKY,walahi mat5ibech,1
ZRRNCYS,hwoa behi ama nwfel wa7do,1
TSW4ACA,Bravo aymen...,1
MGEFO7X,Mast laset belehi 3awena besletk enti bdhet,0
ILHPGU6,منورتنا,1
0P40QI2,خرجوه  لا ...............وه  طحان,0
EB1NX78,ربي معاها  و انشالله  ربي يحمييها .,1
NGVIUB3,Wa7dek y m3alem bravo,1
H8H2OFK,قوي,1
DT9HBQU,malla jard w tfouh 3ali jaibou lil barnaimej,0
FZ0V9QT,Ro7o 5afifa,1
RGOG1EC,bravo,1
EMV69VI,Bel3aks tahfouna,1
VHTZG8X,Mahboul,0
9P05OKZ,Amin mahleek w mahlaa ake dha7ka  :-*,0
7HAP5CX,bhim barcha damo rzin,0
4LL1VBC,Msata sans commentaire ! Welfehem yefhem !,0
8WGNF9D,اه يبلد ارخص ما فيكي حاميكي يا ارهابي ادافع علي الي قتلو ولادنا ورجالنا في اشعانبي انتي وامثالك عار علي القضائ,0
Q2HS4KI,Maya w naoufel amset 3béd ffffffff>_<,0
EE6HAOE,احسن مثال للمرا التونسية الشهلولة و الضحاكة و قلبها صافي,1
N9OGV7M,والله عملتو العار بالشكال إلي تجيبو فيها و المواضيع إلي تحكو فيها  نورمال إنتم تو مرتاحين هكا برو ياراكم محروقين أنتم وتلفزتكم,0
M73RIJJ,A7la j3four enta ltzhina wenta ltbkina bravoo dima b7thena j3fr 3eda chapeau le7la moumthel tounsi,1
OILS8HB,محلاها الجاااست بكاوني الهموم   :'(,1
Q868R7V,Bravo kadija,1
6HZA0SV,Sami bravoooo,1
MUU16ZJ,محلاها ريم قداه مثقفة ومتربية انا نحبها برشا,1
GLV1VEN,سبحان الله ماسط و دمو رزين و مارڨ,0
LM3D032,معلمممممممممممم كاااااااافون :),1
TGC15GD,Te3jebni barcha,1
AT53F28,جعفور. اذاكا. لمعلم و خاصة ضماروا لحلوا وانا نحبوا برشا  وزيد برنامج متع. يد وحدة. .تحفون .. وجغفور ميش كيف برشا.عباد هو يحب اعانة الناس..  برجلية  برافوااا برافوااا,1
AHD63QP,انا نحبها بارشا ااااا ممثلة بارعة,1
XC6JNUH,جعفور معلم .. حفلتهاا و عملت جو ليلة عال قليلة .. 🙌🙌🙌,1
FZ1L8P6,قدكش جبري انت تحكي على اختك,0
ND7SSWE,yhabal yassir ttyara,1
AV46EZA,ياشكيب اعلاش ديمة تغزل علي بورقيبة حبيب الشعب اشرف منك ومن امثالك يا حقير يا خوانجي,0
BXV2VXX,Metrobi w 5iir min naoufel....,1
D0SB24P,Hdhaka wa9a3na wmojtama3na weli mech 3ajbou ma yetfarjch,0
ZCKP588,تحسها غالطة في روحها,0
C2AC6WU,Rajil,1
1RDAJOI,Raw3a,1
5GYF79E,نحن نعشق الحوار التونسي,1
13MRRAY,معلم معلم,1
QAKL01D,ya rbi mamsathaaaaaaaaaaaaaaaaaa,0
B7OJXMD,Rabi 5alilak lemima,1
HG4G02C,Ahsen momathel ye3jebni bsraha el jaiza eli 5dheha yest79ha,1
LQAARGL,يا وجه البومة,0
WEMRXOM,Mastin wallahi,0
SNZ4FQZ,تعجبني برامج انتاعك الكل تبدع فيها موش رمي ورود لكن الحقبقة اما بابنسبة المفيدة الليلة كانت ضعيفة الشخصية في مواجهة مشكلتها علما وانك فدمتها في صورة المراة القوية من قبل ايضا بيرم في الاول رجلة وبعد اصبح يهدد في والدته..المهم برامجك حلوين برشا وابدعت فيهم,1
AS8J20T,3sal,1
